Date,Month,Description,Amount,Direction,Categoria,TxnType,Source,mes,year
2026-07-10 00:00:00,2026-07-01 00:00:00,The Rose & Crown,-13.0,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-10 00:00:00,2026-07-01 00:00:00,The Sun,-16.5,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-10 00:00:00,2026-07-01 00:00:00,The Sun,-8.35,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-10 00:00:00,2026-07-01 00:00:00,Shake Shack,-16.55,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-10 00:00:00,2026-07-01 00:00:00,Apple,-16.99,DEBIT,TV,Card Payment,Revolut,7,
2026-07-09 00:00:00,2026-07-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-09 00:00:00,2026-07-01 00:00:00,Sainsbury's,-10.35,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-09 00:00:00,2026-07-01 00:00:00,itsu,-9.95,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-08 00:00:00,2026-07-01 00:00:00,Transport for London,-7.95,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-08 00:00:00,2026-07-01 00:00:00,Sainsbury's,-3.04,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-08 00:00:00,2026-07-01 00:00:00,Aylesbury,-19.13,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-08 00:00:00,2026-07-01 00:00:00,Amazon Prime,-8.99,DEBIT,TV,Card Payment,Revolut,7,
2026-07-08 00:00:00,2026-07-01 00:00:00,itsu,-9.86,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-08 00:00:00,2026-07-01 00:00:00,The Salad Project,-25.9,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-07 00:00:00,2026-07-01 00:00:00,Sainsbury's,-7.57,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-06 00:00:00,2026-07-01 00:00:00,Transport for London,-7.95,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-06 00:00:00,2026-07-01 00:00:00,Filo Brazil,-7.5,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-06 00:00:00,2026-07-01 00:00:00,Quina Bueno Li,-7.5,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-06 00:00:00,2026-07-01 00:00:00,Quina Bueno Li,-12.0,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-06 00:00:00,2026-07-01 00:00:00,Filo Brazil,-12.0,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-06 00:00:00,2026-07-01 00:00:00,Filo Brazil,-7.25,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-06 00:00:00,2026-07-01 00:00:00,Eventbrite,-10.79,DEBIT,Ingresso,Card Payment,Revolut,7,
2026-07-06 00:00:00,2026-07-01 00:00:00,Royal Opera House,-131.0,DEBIT,Ingresso,Card Payment,Revolut,7,
2026-07-06 00:00:00,2026-07-01 00:00:00,Sainsbury's,-3.0,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-05 00:00:00,2026-07-01 00:00:00,Transport for London,-6.0,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-05 00:00:00,2026-07-01 00:00:00,Sainsbury's,-10.38,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-05 00:00:00,2026-07-01 00:00:00,The Market Porter,-15.4,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-05 00:00:00,2026-07-01 00:00:00,Greggs,-3.1,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-04 00:00:00,2026-07-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-04 00:00:00,2026-07-01 00:00:00,FLAT IRON,-49.14,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-05 00:00:00,2026-07-01 00:00:00,Amazon,-10.56,DEBIT,Amazon,Card Payment,Revolut,7,
2026-07-04 00:00:00,2026-07-01 00:00:00,Amazon,-17.99,DEBIT,Amazon,Card Payment,Revolut,7,
2026-07-04 00:00:00,2026-07-01 00:00:00,Amazon,-17.99,DEBIT,Amazon,Card Payment,Revolut,7,
2026-07-04 00:00:00,2026-07-01 00:00:00,Amazon,-14.3,DEBIT,Amazon,Card Payment,Revolut,7,
2026-07-03 00:00:00,2026-07-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-03 00:00:00,2026-07-01 00:00:00,Sainsbury's,-3.95,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-03 00:00:00,2026-07-01 00:00:00,Tst Caravan Kx,-60.41,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-03 00:00:00,2026-07-01 00:00:00,Tst Caravan Kx,-29.92,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-03 00:00:00,2026-07-01 00:00:00,itsu,-10.99,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-03 00:00:00,2026-07-01 00:00:00,Amazon,-11.04,DEBIT,Amazon,Card Payment,Revolut,7,
2026-07-03 00:00:00,2026-07-01 00:00:00,Amazon,-25.98,DEBIT,Amazon,Card Payment,Revolut,7,
2026-07-02 00:00:00,2026-07-01 00:00:00,Sainsbury's,-15.97,DEBIT,Mercado,Card Payment,Revolut,7,
2026-07-02 00:00:00,2026-07-01 00:00:00,Breeze,-11.5,DEBIT,Restaurante,Card Payment,Revolut,7,
2026-07-01 00:00:00,2026-07-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,7,
2026-07-01 00:00:00,2026-07-01 00:00:00,Sainsbury's,-5.18,DEBIT,Mercado,Card Payment,Revolut,7,
2026-06-30 00:00:00,2026-06-01 00:00:00,To Michele Messina,-1598.0,DEBIT,Aluguel,Transfer,Revolut,6,
2026-06-30 00:00:00,2026-06-01 00:00:00,Shake Shack,-16.55,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-07-01 00:00:00,2026-07-01 00:00:00,Lb Southwark,-100.0,DEBIT,Casa,Transfer,Revolut,7,
2026-06-30 00:00:00,2026-06-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,6,
2026-06-30 00:00:00,2026-06-01 00:00:00,Sainsbury's,-3.25,DEBIT,Mercado,Card Payment,Revolut,6,
2026-06-30 00:00:00,2026-06-01 00:00:00,Nicholson’s Pubs,-15.2,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-30 00:00:00,2026-06-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-30 00:00:00,2026-06-01 00:00:00,Bnw Food Limited,-10.68,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-30 00:00:00,2026-06-01 00:00:00,Virgin Active,-109.0,DEBIT,Academia,Transfer,Revolut,6,
2026-06-30 00:00:00,2026-06-01 00:00:00,Amazon,-74.93,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-29 00:00:00,2026-06-01 00:00:00,Breeze,-11.5,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-29 00:00:00,2026-06-01 00:00:00,Amazon,-11.21,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-28 00:00:00,2026-06-01 00:00:00,Transport for London,-4.75,DEBIT,Transporte,Card Payment,Revolut,6,
2026-06-28 00:00:00,2026-06-01 00:00:00,Sainsbury's,-4.0,DEBIT,Mercado,Card Payment,Revolut,6,
2026-06-28 00:00:00,2026-06-01 00:00:00,Sainsbury's,-13.4,DEBIT,Mercado,Card Payment,Revolut,6,
2026-06-28 00:00:00,2026-06-01 00:00:00,Fish! Kitchen,-20.45,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-28 00:00:00,2026-06-01 00:00:00,Amazon,-147.8,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-27 00:00:00,2026-06-01 00:00:00,Sainsbury's,-15.05,DEBIT,Mercado,Card Payment,Revolut,6,
2026-06-28 00:00:00,2026-06-01 00:00:00,Amazon,-12.99,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-27 00:00:00,2026-06-01 00:00:00,Amazon,-6.35,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-27 00:00:00,2026-06-01 00:00:00,Apple,-1.99,DEBIT,TV,Card Payment,Revolut,6,
2026-06-27 00:00:00,2026-06-01 00:00:00,Amazon,-19.11,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-26 00:00:00,2026-06-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,6,
2026-06-26 00:00:00,2026-06-01 00:00:00,Acer,-10.5,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-25 00:00:00,2026-06-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,6,
2026-06-25 00:00:00,2026-06-01 00:00:00,Apple,-0.99,DEBIT,TV,Card Payment,Revolut,6,
2026-06-25 00:00:00,2026-06-01 00:00:00,Apple,-7.99,DEBIT,TV,Card Payment,Revolut,6,
2026-06-25 00:00:00,2026-06-01 00:00:00,Sainsbury's,-7.22,DEBIT,Mercado,Card Payment,Revolut,6,
2026-06-25 00:00:00,2026-06-01 00:00:00,Pret A Manger,-5.25,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-25 00:00:00,2026-06-01 00:00:00,itsu,-11.95,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-24 00:00:00,2026-06-01 00:00:00,Transport for London,-4.85,DEBIT,Transporte,Card Payment,Revolut,6,
2026-06-24 00:00:00,2026-06-01 00:00:00,Sainsbury's,-3.65,DEBIT,Mercado,Card Payment,Revolut,6,
2026-06-24 00:00:00,2026-06-01 00:00:00,Farmer J,-12.5,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-23 00:00:00,2026-06-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,6,
2026-06-23 00:00:00,2026-06-01 00:00:00,Disney+,-5.99,DEBIT,TV,Card Payment,Revolut,6,
2026-06-23 00:00:00,2026-06-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-23 00:00:00,2026-06-01 00:00:00,itsu,-11.94,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-22 00:00:00,2026-06-01 00:00:00,Amazon,-27.46,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-22 00:00:00,2026-06-01 00:00:00,Amazon,-6.99,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-23 00:00:00,2026-06-01 00:00:00,Amazon,-49.99,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-22 00:00:00,2026-06-01 00:00:00,Amazon,-14.99,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-22 00:00:00,2026-06-01 00:00:00,Amazon,-19.99,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-23 00:00:00,2026-06-01 00:00:00,Amazon,-134.81,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-22 00:00:00,2026-06-01 00:00:00,Amazon,-9.99,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-22 00:00:00,2026-06-01 00:00:00,Amazon,-10.89,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-22 00:00:00,2026-06-01 00:00:00,Sainsbury's,-14.82,DEBIT,Mercado,Card Payment,Revolut,6,
2026-06-21 00:00:00,2026-06-01 00:00:00,Transport for London,-32.0,DEBIT,Transporte,Card Payment,Revolut,6,
2026-06-21 00:00:00,2026-06-01 00:00:00,Voxi,-20.0,DEBIT,Celular,Card Payment,Revolut,6,
2026-06-21 00:00:00,2026-06-01 00:00:00,Sainsbury's,-0.4,DEBIT,Mercado,Card Payment,Revolut,6,
2026-06-21 00:00:00,2026-06-01 00:00:00,Sainsbury's,-17.3,DEBIT,Mercado,Card Payment,Revolut,6,
2026-06-21 00:00:00,2026-06-01 00:00:00,Ls Arepa And,-19.01,DEBIT,Restaurante,Card Payment,Revolut,6,
2026-06-20 00:00:00,2026-06-01 00:00:00,Transport for London,-1.5,DEBIT,Transporte,Card Payment,Revolut,6,
2026-06-21 00:00:00,2026-06-01 00:00:00,Avolta Lhr T3 Wdf Arri,-99.2,DEBIT,Viagem,Card Payment,Revolut,6,
2026-06-19 00:00:00,2026-06-01 00:00:00,Amazon,-72.28,DEBIT,Amazon,Card Payment,Revolut,6,
2026-06-18 00:00:00,2026-06-01 00:00:00,British Airways,-80.0,DEBIT,Viagem,Card Payment,Revolut,6,
2026-06-08 00:00:00,2026-06-01 00:00:00,Amazon Prime,-8.99,DEBIT,TV,Card Payment,Revolut,6,
2026-06-04 00:00:00,2026-06-01 00:00:00,YouTube,-12.99,DEBIT,TV,Card Payment,Revolut,6,
2026-05-30 00:00:00,2026-05-01 00:00:00,To Michele Messina,-1598.0,DEBIT,Aluguel,Transfer,Revolut,5,
2026-05-30 00:00:00,2026-05-01 00:00:00,Transport for London,-21.7,DEBIT,Transporte,Card Payment,Revolut,5,
2026-06-01 00:00:00,2026-06-01 00:00:00,Lb Southwark,-100.0,DEBIT,Casa,Transfer,Revolut,6,
2026-05-29 00:00:00,2026-05-01 00:00:00,YO! Sushi,-19.65,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-29 00:00:00,2026-05-01 00:00:00,Honi Poke,-12.9,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-28 00:00:00,2026-05-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-29 00:00:00,2026-05-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-29 00:00:00,2026-05-01 00:00:00,Virgin Active,-109.0,DEBIT,Academia,Transfer,Revolut,5,
2026-05-28 00:00:00,2026-05-01 00:00:00,McDonald's,-10.99,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-28 00:00:00,2026-05-01 00:00:00,Pret A Manger,-13.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-28 00:00:00,2026-05-01 00:00:00,The Armoury,-26.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-28 00:00:00,2026-05-01 00:00:00,Amazon,-20.99,DEBIT,Amazon,Card Payment,Revolut,5,
2026-05-27 00:00:00,2026-05-01 00:00:00,Sainsbury's,-2.4,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-27 00:00:00,2026-05-01 00:00:00,Sainsbury's,-9.15,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-25 00:00:00,2026-05-01 00:00:00,Transfer to Ligia Meire Cipriano Santos,-38.94,DEBIT,Dinheiro enviado (outra pessoa),Transfer,Revolut,5,
2026-05-26 00:00:00,2026-05-01 00:00:00,Subway,-18.87,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-26 00:00:00,2026-05-01 00:00:00,Mid Sussex Super Cream,-5.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-29 00:00:00,2026-05-01 00:00:00,Pdfguru.com,-0.49,DEBIT,Outros,Card Payment,Revolut,5,
2026-05-26 00:00:00,2026-05-01 00:00:00,Brighton & Hove Bus and Coach,-3.0,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-27 00:00:00,2026-05-01 00:00:00,Leon,-2.79,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-26 00:00:00,2026-05-01 00:00:00,Sainsbury's,-7.0,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-26 00:00:00,2026-05-01 00:00:00,Transport for London,-7.75,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-26 00:00:00,2026-05-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-26 00:00:00,2026-05-01 00:00:00,Transport for London,-10.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-25 00:00:00,2026-05-01 00:00:00,Sainsbury's,-5.0,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-25 00:00:00,2026-05-01 00:00:00,Parliament Hill Lido,-17.6,DEBIT,Ingresso,Card Payment,Revolut,5,
2026-05-25 00:00:00,2026-05-01 00:00:00,Sainsbury's,-6.5,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-24 00:00:00,2026-05-01 00:00:00,Sainsbury's,-26.24,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-24 00:00:00,2026-05-01 00:00:00,Transport for London,-6.4,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-23 00:00:00,2026-05-01 00:00:00,Oc Star,-23.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-23 00:00:00,2026-05-01 00:00:00,Oc Star,-25.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-23 00:00:00,2026-05-01 00:00:00,Oc Star,-25.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-23 00:00:00,2026-05-01 00:00:00,Dines 6049 Brol Grill,-21.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-23 00:00:00,2026-05-01 00:00:00,Oc Star,-12.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-23 00:00:00,2026-05-01 00:00:00,Disney+,-5.99,DEBIT,TV,Card Payment,Revolut,5,
2026-05-24 00:00:00,2026-05-01 00:00:00,Transport for London,-10.4,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-22 00:00:00,2026-05-01 00:00:00,Pret A Manger,-4.99,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-22 00:00:00,2026-05-01 00:00:00,The Banker,-7.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-22 00:00:00,2026-05-01 00:00:00,The Banker,-8.25,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-22 00:00:00,2026-05-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-22 00:00:00,2026-05-01 00:00:00,itsu,-9.95,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-21 00:00:00,2026-05-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-21 00:00:00,2026-05-01 00:00:00,Sainsbury's,-8.75,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-21 00:00:00,2026-05-01 00:00:00,K10 Sushi,-11.89,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-20 00:00:00,2026-05-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-20 00:00:00,2026-05-01 00:00:00,Amazon,-25.41,DEBIT,Amazon,Card Payment,Revolut,5,
2026-05-20 00:00:00,2026-05-01 00:00:00,Sainsbury's,-6.99,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-20 00:00:00,2026-05-01 00:00:00,itsu,-5.75,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-20 00:00:00,2026-05-01 00:00:00,itsu,-11.94,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-22 00:00:00,2026-05-01 00:00:00,Pdfguru.com,-0.49,DEBIT,Outros,Card Payment,Revolut,5,
2026-05-19 00:00:00,2026-05-01 00:00:00,Leon,-9.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-18 00:00:00,2026-05-01 00:00:00,Apple,-0.99,DEBIT,TV,Card Payment,Revolut,5,
2026-05-18 00:00:00,2026-05-01 00:00:00,Sainsbury's,-9.92,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-17 00:00:00,2026-05-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-17 00:00:00,2026-05-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-17 00:00:00,2026-05-01 00:00:00,simply fresh,-1.79,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-17 00:00:00,2026-05-01 00:00:00,simply fresh,-5.48,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-17 00:00:00,2026-05-01 00:00:00,The Blue Monk,-3.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-17 00:00:00,2026-05-01 00:00:00,The Blue Monk,-3.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-17 00:00:00,2026-05-01 00:00:00,Boots,-0.9,DEBIT,Farmácia,Card Payment,Revolut,5,
2026-05-17 00:00:00,2026-05-01 00:00:00,Kanada Ya,-16.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-16 00:00:00,2026-05-01 00:00:00,Transport for London,-6.0,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-16 00:00:00,2026-05-01 00:00:00,McDonald's,-10.99,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-16 00:00:00,2026-05-01 00:00:00,Wagtails,-66.26,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-16 00:00:00,2026-05-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-16 00:00:00,2026-05-01 00:00:00,Zambrero,-12.1,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-15 00:00:00,2026-05-01 00:00:00,Sainsbury's,-25.39,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-14 00:00:00,2026-05-01 00:00:00,Sainsbury's,-3.95,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-13 00:00:00,2026-05-01 00:00:00,Sainsbury's,-4.74,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-13 00:00:00,2026-05-01 00:00:00,Shake Shack,-16.55,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-12 00:00:00,2026-05-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-12 00:00:00,2026-05-01 00:00:00,Clarity Check,-29.99,DEBIT,Outros,Card Payment,Revolut,5,
2026-05-17 00:00:00,2026-05-01 00:00:00,Pdfguru.com,-0.49,DEBIT,Outros,Card Payment,Revolut,5,
2026-05-12 00:00:00,2026-05-01 00:00:00,itsu,-11.94,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-11 00:00:00,2026-05-01 00:00:00,Sainsbury's,-4.42,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-11 00:00:00,2026-05-01 00:00:00,Voxi,-20.0,DEBIT,Celular,Card Payment,Revolut,5,
2026-05-11 00:00:00,2026-05-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-10 00:00:00,2026-05-01 00:00:00,Sainsbury's,-10.74,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-10 00:00:00,2026-05-01 00:00:00,Starling Bank,-12.95,DEBIT,Outros,Card Payment,Revolut,5,
2026-05-10 00:00:00,2026-05-01 00:00:00,The Refinery,-14.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-10 00:00:00,2026-05-01 00:00:00,The Refinery,-3.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-09 00:00:00,2026-05-01 00:00:00,Sainsbury's,-12.45,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-09 00:00:00,2026-05-01 00:00:00,Agata London,-17.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-08 00:00:00,2026-05-01 00:00:00,Amazon Prime,-8.99,DEBIT,TV,Card Payment,Revolut,5,
2026-05-08 00:00:00,2026-05-01 00:00:00,Sainsbury's,-6.23,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-08 00:00:00,2026-05-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-08 00:00:00,2026-05-01 00:00:00,itsu,-11.94,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-07 00:00:00,2026-05-01 00:00:00,Members Lounge,-9.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-07 00:00:00,2026-05-01 00:00:00,itsu,-11.74,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-06 00:00:00,2026-05-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-06 00:00:00,2026-05-01 00:00:00,Sainsbury's,-7.85,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-06 00:00:00,2026-05-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-05 00:00:00,2026-05-01 00:00:00,Filigrillz,-2.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-05 00:00:00,2026-05-01 00:00:00,Filigrillz,-16.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-06 00:00:00,2026-05-01 00:00:00,Faneproductionsweb,-64.99,DEBIT,Ingresso,Card Payment,Revolut,5,
2026-05-05 00:00:00,2026-05-01 00:00:00,Clarity Check,-0.5,DEBIT,Outros,Card Payment,Revolut,5,
2026-05-05 00:00:00,2026-05-01 00:00:00,Clarity Check,-0.5,DEBIT,Outros,Card Payment,Revolut,5,
2026-05-10 00:00:00,2026-05-01 00:00:00,Pdfguru.com,-0.49,DEBIT,Outros,Card Payment,Revolut,5,
2026-05-04 00:00:00,2026-05-01 00:00:00,collective,-15.9,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-05 00:00:00,2026-05-01 00:00:00,Sainsbury's,-28.92,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-04 00:00:00,2026-05-01 00:00:00,Sainsbury's,-5.98,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-04 00:00:00,2026-05-01 00:00:00,Timeleft,-10.49,DEBIT,Ingresso,Card Payment,Revolut,5,
2026-05-03 00:00:00,2026-05-01 00:00:00,Transport for London,-6.0,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-04 00:00:00,2026-05-01 00:00:00,YouTube,-12.99,DEBIT,TV,Card Payment,Revolut,5,
2026-05-03 00:00:00,2026-05-01 00:00:00,Sainsbury's,-7.59,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-03 00:00:00,2026-05-01 00:00:00,Bnw Food Limited,-8.48,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-02 00:00:00,2026-05-01 00:00:00,Sainsbury's,-23.7,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-01 00:00:00,2026-05-01 00:00:00,Lb Southwark,-100.0,DEBIT,Casa,Transfer,Revolut,5,
2026-05-01 00:00:00,2026-05-01 00:00:00,Sainsbury's,-22.38,DEBIT,Mercado,Card Payment,Revolut,5,
2026-05-01 00:00:00,2026-05-01 00:00:00,Golden Fleece,-16.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-01 00:00:00,2026-05-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-01 00:00:00,2026-05-01 00:00:00,Traditional Pure,-14.0,DEBIT,Restaurante,Card Payment,Revolut,5,
2026-05-01 00:00:00,2026-05-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-01 00:00:00,2026-05-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-01 00:00:00,2026-05-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,5,
2026-05-02 00:00:00,2026-05-01 00:00:00,Pdfguru.com,-0.49,DEBIT,Outros,Card Payment,Revolut,5,
2025-12-01 00:00:00,2025-12-01 00:00:00,Amazon,-9.6,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-01 00:00:00,2025-12-01 00:00:00,eBay,-167.96,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-01 00:00:00,2025-12-01 00:00:00,eBay,-102.84,DEBIT,Amazon,Card Payment,Revolut,12,
